1	20008
2	3381
2	24390
2	26697
3	214
3	808
3	2619
3	3277
3	3727
3	4390
3	6789
3	7487
3	7723
3	9514
3	9780
3	9830
3	9918
3	10878
3	11487
3	13066
3	15099
3	16560
3	17153
3	17750
3	19122
3	20480
3	20715
3	20814
3	21939
3	23234
3	24264
3	24623
3	25618
3	26626
3	27259
3	27523
3	28132
3	28451
3	28626
3	28842
3	29290
3	29971
4	3535
4	21436
5	9512
5	10577
5	12976
5	20480
5	22340
5	25886
5	25898
6	575
6	1277
6	1550
6	2261
6	4922
6	5990
6	5992
6	6044
6	6349
6	8814
6	9028
6	10952
6	13071
6	13193
6	15397
6	17604
6	18597
6	19121
6	20757
6	21030
6	21801
6	21939
6	22281
6	23284
6	24368
6	25087
6	25324
6	25959
6	26282
6	27282
6	27937
6	28330
6	28849
6	28969
6	29519
6	29980
7	4064
7	5688
8	2828
8	5851
8	9281
8	10949
8	15653
8	16948
8	22924
8	23234
9	1683
9	2236
9	4540
9	5124
9	6249
9	13638
9	20167
9	22780
10	140
10	13700
10	14300
11	1470
11	4104
11	16591
11	18548
11	23935
12	56
12	1441
12	1814
12	2272
12	2936
12	3224
12	6614
12	6652
12	7663
12	7810
12	8179
12	8733
12	8784
12	9487
12	10959
12	11359
12	11673
12	12651
12	13571
12	13608
12	13920
12	14420
12	15568
12	16160
12	17167
12	17933
12	18627
12	18812
12	19161
12	19266
12	19357
12	19481
12	23810
12	25236
12	26892
13	154
13	1530
13	2438
13	3699
13	3727
13	3832
13	4470
13	6267
13	9137
13	10026
13	10853
13	11222
13	11388
13	13580
13	14433
13	14470
13	15163
13	15289
13	17101
13	18753
13	18770
13	19865
13	20197
13	21432
13	22542
13	23449
13	23785
13	23934
13	25346
13	25955
13	26279
13	26333
13	26516
13	27259
13	28333
13	29118
13	29147
13	30397
14	794
14	1171
14	1828
14	2834
14	2878
14	4053
14	4532
14	5041
14	6284
14	8590
14	8908
14	9848
14	9884
14	10040
14	10077
14	10724
14	11220
14	11534
14	12380
14	13109
14	13513
14	14824
14	15351
14	16054
14	16093
14	17556
14	18443
14	19360
14	20466
14	21351
14	21559
14	22142
14	22191
14	22347
14	22528
14	23041
14	24847
14	26295
14	27603
15	6232
15	20020
16	1008
16	1586
16	1624
16	2261
16	4477
16	7179
16	9067
16	10926
16	10935
16	13144
16	14824
16	16857
16	17167
16	18339
16	18564
16	23648
16	24804
16	29022
17	8999
17	13155
17	14672
17	15117
17	18564
17	21621
17	21712
17	23938
17	27638
18	1233
18	9137
18	19416
18	21207
19	1261
19	1277
19	15508
20	2040
20	10492
20	13920
20	17503
20	20404
20	21451
21	713
21	841
21	3036
21	5684
21	5896
21	6421
21	7237
21	10781
21	11874
21	15013
21	15960
21	16710
21	17101
21	19889
21	19924
21	22920
21	24287
21	25919
21	26959
21	29440
22	156
22	2940
22	4116
22	4756
22	5521
22	6235
22	8790
22	10758
22	10911
22	10994
22	11673
22	11973
22	13281
22	13642
22	13879
22	13920
22	14358
22	15311
22	15596
22	15851
22	16687
22	16797
22	16929
22	17261
22	18068
22	18377
22	18802
22	18914
22	19144
22	20316
22	20800
22	21427
22	22061
22	22161
22	22317
22	27401
