1	321
3	3408
5	3684
6	4385
7	3478
9	1892
10	1492
12	2096
14	471
15	903
19	4262
20	2286
21	844
24	3525
26	3528
27	1139
30	4262
33	3321
34	2041
35	1892
36	4300
37	3951
38	4165
39	4299
40	2491
43	1707
44	2964
45	1261
46	3870
48	2302
49	1248
50	1203
52	371
53	3077
54	1043
55	2302
56	2482
57	2229
58	4263
59	2015
60	3120
61	355
62	3120
63	903
64	2409
65	802
66	198
67	797
69	4385
70	3410
71	1892
72	3641
73	1526
76	1395
77	1164
78	527
79	2225
80	3206
81	3077
82	1074
83	1201
86	324
87	767
88	3664
89	1307
91	1526
92	3823
93	2091
94	1980
95	3146
96	691
97	2999
98	1171
101	4262
103	2080
104	3857
105	68
106	344
107	1286
108	3037
109	1892
110	4324
112	1390
113	743
116	4395
118	4352
119	2028
120	268
121	961
122	4571
123	1047
124	1108
129	1936
130	867
131	3648
132	1492
133	4343
134	3823
135	182
136	1492
138	4144
139	2772
141	3803
143	2818
144	3442
145	391
146	565
147	2147
148	1494
149	4578
150	509
152	1201
154	1194
158	493
159	4501
160	848
161	1452
162	1569
164	3274
166	1120
167	4390
168	3818
170	4561
172	2493
173	3408
176	1138
177	797
178	3146
179	445
180	529
181	2015
183	2807
185	1776
186	2015
187	1883
188	2302
191	4299
193	1935
195	4413
196	3206
197	285
198	2490
199	1419
201	168
202	2490
207	1492
211	2306
212	3969
213	243
214	3258
216	1003
217	3358
218	2421
219	1636
221	3076
222	2196
224	2638
226	2490
228	3178
229	969
231	205
232	4242
234	2348
236	867
239	1776
241	4242
242	913
244	3475
246	463
247	3274
248	3333
250	3433
251	1492
252	3431
253	2802
254	2588
255	807
256	162
257	602
259	2647
260	3501
261	1492
263	3712
266	1831
267	1201
268	3367
269	267
272	1717
273	28
277	958
278	3169
279	25
280	3249
283	3120
285	1776
286	2525
287	3530
289	1328
290	3645
291	1201
293	411
294	4575
295	1148
300	4116
302	3274
303	3847
306	4413
307	4057
310	904
311	3917
312	969
313	3153
314	3367
315	3919
317	1545
318	34
319	411
320	2173
321	3133
323	4242
324	1545
325	4246
326	3334
329	1797
331	4243
332	2670
333	79
334	3724
335	3719
336	4262
337	629
338	2877
339	118
340	351
341	411
343	3408
344	2091
345	1892
347	2525
348	1039
349	3224
351	3205
353	1516
354	1042
355	28
356	1632
357	3823
358	4221
359	3250
360	1148
361	2607
362	4224
364	3823
365	759
366	1171
368	3478
369	2856
370	4289
371	2780
372	3491
373	1162
374	3869
375	2009
377	4048
378	25
379	368
381	3160
382	1552
383	276
384	1148
385	1345
386	4263
388	1104
389	1492
391	3333
392	792
393	3857
394	2095
396	1776
398	595
399	2455
400	1162
401	742
402	2780
403	352
404	522
405	1091
406	2030
407	1647
408	2638
410	242
411	1091
412	2490
414	4478
416	3077
418	2525
421	3949
422	1539
423	3120
424	3399
425	1892
427	2490
429	2570
431	2399
433	3374
434	2559
435	867
436	2886
437	2313
438	1313
439	4390
440	1965
442	2028
443	2486
445	4242
446	852
447	3476
448	3153
449	324
451	3676
453	862
454	3274
455	1171
456	3169
458	1148
459	1776
460	4093
466	3261
467	2283
468	742
469	3169
470	242
471	3823
472	2751
476	1545
477	3969
478	2938
479	3823
480	1492
481	463
482	2226
483	719
485	184
487	900
488	3037
489	848
490	1526
491	4583
492	4307
493	1148
495	2568
496	2041
498	3120
499	2490
500	3969
501	4358
502	2285
504	1892
505	3212
509	1545
511	2816
512	1091
513	2964
515	145
516	1373
517	1776
518	3169
520	3818
521	1108
522	2731
523	3803
525	4109
526	3169
527	3120
530	4307
531	867
532	4214
535	4561
536	4023
537	475
538	969
540	3357
541	1819
543	1596
544	25
545	3962
546	1974
547	3969
549	186
550	3724
551	1087
552	4242
553	1776
554	1458
558	872
561	3719
563	371
564	3823
565	2482
567	1529
571	1936
574	4385
575	1517
576	3680
577	1074
579	1464
583	4323
584	1492
585	3043
586	533
587	608
588	2229
589	814
590	2028
591	953
593	2720
594	2923
595	4262
596	3494
598	3639
599	522
600	323
602	873
603	4390
604	2080
605	2173
606	867
608	509
610	2081
611	646
612	4186
613	3169
614	3125
615	4391
616	3402
617	2003
618	2028
619	3818
621	2477
622	3570
623	3713
624	4094
625	843
628	3043
630	1856
633	1623
634	1625
635	2313
636	4385
637	4262
638	2962
639	3178
641	1480
642	2028
643	3076
644	4060
645	3077
646	3036
647	1560
649	2135
650	1533
651	767
653	184
654	780
655	4498
656	2319
658	3875
661	145
662	3866
665	1390
666	2806
667	2028
668	3374
669	4248
670	631
671	1190
672	1976
674	1560
675	3719
677	2491
678	4262
679	1164
680	4205
682	1148
683	3261
684	1201
685	252
686	351
687	759
688	3233
691	1171
692	4221
694	2780
695	867
696	2871
697	2525
698	2302
699	320
700	1560
702	3146
703	2568
704	742
706	434
707	4242
708	3233
710	408
711	3258
712	3433
713	1804
714	503
717	1383
718	2302
721	1842
723	526
725	1373
726	3274
727	2080
729	1476
730	2030
733	1776
734	2947
735	2491
736	2902
739	96
740	792
741	4525
742	1819
745	3823
746	792
747	1551
748	3719
750	2670
752	2124
753	867
754	2455
755	4571
756	2174
758	3427
759	4263
760	1648
761	364
762	2714
763	1545
764	2261
766	2613
768	2273
771	276
772	3338
773	1505
774	1976
777	1047
778	1492
779	2817
780	1707
781	1648
782	638
783	1164
784	1656
785	2490
786	3632
787	3478
788	368
791	30
792	1458
793	1797
794	1492
795	3818
797	703
799	29
800	3411
801	1469
802	2995
803	3093
804	159
805	139
806	2848
807	3333
809	3326
810	3266
812	3319
813	3261
814	4262
816	4571
817	3969
818	3146
819	2220
820	3274
